BrandNo,CampaignNo,CampStartDay,CampEndDay,CampBudget,AdGroupNo,AdExpense,AdStartDay,AdEndDay,E_impressions,impressions,E_clicks,clicks,E_views,views,ChannelGoodsNo,ChannelGoodsNm,ChannelNo,Level1Cd,Level2Cd,Level1CdNm,month,weeks,days,season,ratio,naver,facebook,instagram,gdn,kakao,youtube,etc,Target_purpose,Target_gender,Target_age_7_9,Target_age_10_14,Target_age_15_19,Target_age_20_24,Target_age_25_29,Target_age_30_34,Target_age_35_39,Target_age_40_44,Target_age_45_49,Target_age_50_54,Target_age_55_59,Target_age_60_64,Target_age_65_69,Target_age_70_74,Target_age_75_79,Ad_Material,AdvertiserNo,Advertiser_Naver_Yn,Advertiser_Facebook_Yn,Advertiser_Instragram_Yn,Advertiser_Google_Yn,Advertiser_Kakao_Yn,Advertiser_Youtube_Yn,Advertiser_Etc_Yn,Level1Cd_Naver_Ratio,Level1Cd_Facebook_Ratio,Level1Cd_Instagram_Ratio,Level1Cd_Google_Ratio,Level1Cd_Kakao_Ratio,Level1Cd_Youtube_Ratio,Level1Cd_Etc_Ratio
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,8500000.0,13563148.0,17000.0,66719.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,9500000.0,13309595.0,14250.0,66253.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,9500000.0,12965216.0,14250.0,50008.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,11800000.0,16036793.0,23600.0,23600.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12100000.0,12965216.0,24200.0,84303.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,11700000.0,16577039.0,29250.0,87031.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,13200000.0,18772684.0,26400.0,81588.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12400000.0,19177684.0,31000.0,77346.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12400000.0,19455278.0,31000.0,95392.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12400000.0,19097120.0,31000.0,66289.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12600000.0,19640414.0,31500.0,90845.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12800000.0,19399366.0,32000.0,81386.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12900000.0,19455278.0,32250.0,74622.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1837,3155,2020-08-08,2020-08-27,432000000,7153,28800000.0,2020-08-08,2020-08-08,12900000.0,19399366.0,32250.0,88581.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,20000,29900,식품,8,3,19,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1440,3157,2020-08-29,2020-09-27,6800000,,,,,,,,,,,,,,130000,139900,가정용품,8,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,1,1,1,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1608,3158,2020-08-21,2020-09-19,1100000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",8,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1616,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1866,3159,2020-08-18,2020-08-18,7000000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,99,99,99,99,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1162,3160,2020-08-01,2020-08-31,8160000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1092,3161,2020-08-01,2020-08-31,8980000,,,,,,,,,,,,,,180000,182000,서비스,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1163,3162,2020-08-01,2020-08-31,2990000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1159,3163,2020-07-20,2020-08-18,1000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1091,3164,2020-08-01,2020-08-31,8980000,,,,,,,,,,,,,,50000,51000,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1164,3165,2020-08-01,2020-08-31,8980000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1096,3166,2020-08-01,2020-08-31,9500000,,,,,,,,,,,,,,50000,54000,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1098,3167,2020-08-01,2020-08-31,9810000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1099,3168,2020-08-01,2020-08-31,10530000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1093,3169,2020-08-01,2020-08-31,1020000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1095,3170,2020-07-15,2020-08-13,9000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1100,3171,2020-07-10,2020-08-09,2500000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,7,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1158,3172,2020-07-07,2020-08-07,1500000,,,,,,,,,,,,,,50000,52000,화장품 및 보건용품,7,4,31,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1160,3173,2020-06-30,2020-08-08,3000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,6,6,39,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1097,3174,2020-07-27,2020-08-25,1500000,,,,,,,,,,,,,,20000,25500,식품,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1160,3175,2020-07-30,2020-09-07,3000000,,,,,,,,,,,,,,50000,50500,화장품 및 보건용품,7,6,39,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1,0,0,0,0,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1462,3176,2020-07-28,2020-08-26,18800000,,,,,,,,,,,,,,130000,139900,가정용품,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,0,1,0,0,1,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1465,3177,2020-07-22,2020-08-20,2300000,,,,,,,,,,,,,,100000,101500,가정용 전기전자,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,0,1,0,0,1,0,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1515,3178,2020-07-28,2020-08-26,9500000,,,,,,,,,,,,,,100000,109900,가정용 전기전자,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,0,1,0,0,1,0,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1463,3179,2020-07-07,2020-08-05,27800000,,,,,,,,,,,,,,100000,101500,가정용 전기전자,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,0,1,0,0,1,0,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
1485,3180,2020-08-01,2020-08-31,2200000,,,,,,,,,,,,,,70000,72500,패션,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,1,0,0,0,0,0,0,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
1484,3181,2020-07-21,2020-08-19,3500000,,,,,,,,,,,,,,70000,72500,패션,7,4,29,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1,0,0,0,0,0,0,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
1462,3182,2020-08-01,2020-08-31,15000000,,,,,,,,,,,,,,130000,139900,가정용품,8,4,30,Summer,"""[0, 0, 0.33, 0, 0, 0.67, 0]""",0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,2.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1443,1,0,1,0,0,1,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1486,3183,2020-08-10,2020-08-30,7000000,,,,,,,,,,,,,,190000,199900,관공서 및 단체,8,3,20,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,1,0,0,0,0,0,0,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
1876,3184,2020-08-17,2020-09-20,11630000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,8,5,34,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,1,0,0,0,1,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1393,3185,2020-08-01,2020-08-31,10000000,,,,,,,,,,,,,,130000,134000,가정용품,8,4,30,Summer,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,1,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1877,3186,2020-08-19,2020-09-28,909091,7235,909091.0,2020-08-19,2020-09-28,7548.0,37742.0,7.0,25.0,0.0,0.0,105.0,Facebook_이미지형,30.0,200000,200500,교육 및 복지후생,8,6,40,Summer,"""[0, 1.0, 0, 0, 0, 0, 0]""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1946,0,1,1,0,0,0,0,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1877,3186,2020-08-19,2020-09-28,909091,7235,909091.0,2020-08-19,2020-09-28,146482.0,,73.0,,0.0,,105.0,Facebook_이미지형,30.0,200000,200500,교육 및 복지후생,8,6,40,Summer,"""[0, 1.0, 0, 0, 0, 0, 0]""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1946,0,1,1,0,0,0,0,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
402,3187,2020-09-28,2020-09-28,3500000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",99,99,99,99,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,71,1,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1081,3188,2020-08-01,2020-08-31,1020000,,,,,,,,,,,,,,180000,182500,서비스,8,4,30,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,460,1,1,1,0,1,1,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1359,3189,2020-08-11,2020-08-18,300000,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,8,1,7,Summer,"""[0, 0, 1.0, 0, 0, 0, 0]""",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,460,1,1,1,0,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1493,3190,2020-08-01,2020-08-31,15000000,,,,,,,,,,,,,,40000,41000,제약 및 의료,8,4,30,Summer,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1,0,0,0,1,1,1,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
1381,3191,2020-08-01,2020-08-31,15000000,7240,15000000.0,2020-08-01,2020-08-31,3875000.0,4466824.0,,,,,13.0,SK_BIG AD,5.0,20000,25500,식품,8,4,30,Summer,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,675,1,0,0,0,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1993,3193,2020-08-31,2020-09-13,23600000,7242,4500000.0,2020-08-31,2020-09-06,1704545.45454545,1874561.0,681.818181818181,1645.0,,,65.0,Naver_P_롤링보드,13.0,150000,151500,"건설, 건재 및 부동산",8,2,13,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1,0,0,1,1,1,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1993,3193,2020-08-31,2020-09-13,23600000,7244,7300000.0,2020-08-31,2020-09-06,1123076.92307692,1134720.0,3369.23076923076,5677.0,,,63.0,Naver_M.브랜딩 DA,13.0,150000,151500,"건설, 건재 및 부동산",8,2,13,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1,0,0,1,1,1,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1993,3193,2020-08-31,2020-09-13,23600000,7243,4500000.0,2020-09-07,2020-09-13,1704545.45454545,1876482.0,681.818181818181,1164.0,,,65.0,Naver_P_롤링보드,13.0,150000,151500,"건설, 건재 및 부동산",8,2,13,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1,0,0,1,1,1,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1993,3193,2020-08-31,2020-09-13,23600000,7245,7300000.0,2020-09-07,2020-09-13,1123076.92307692,1135891.0,3369.23076923076,5283.0,,,63.0,Naver_M.브랜딩 DA,13.0,150000,151500,"건설, 건재 및 부동산",8,2,13,Summer,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1,0,0,1,1,1,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1373,3194,2020-07-06,2020-08-02,14545454,7246,7272727.0,2020-07-06,2020-08-02,1333333.33333333,1347009.0,4000.0,4576.0,,,63.0,Naver_M.브랜딩 DA,13.0,190000,199900,관공서 및 단체,7,4,27,Summer,"""[0.5, 0, 0, 0, 0, 0, 0.5]""",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1335,1,0,0,0,0,0,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
1373,3194,2020-07-06,2020-08-02,14545454,7247,7272727.0,2020-07-06,2020-08-02,1636363.625,2589302.0,163636.3625,553130.0,,,112.0,cashslide_M.잠금화면,37.0,190000,199900,관공서 및 단체,7,4,27,Summer,"""[0.5, 0, 0, 0, 0, 0, 0.5]""",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1335,1,0,0,0,0,0,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
